Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Job_Status,Optimization_Category,Production_Output,lag_1,lag_2,lag_3,rolling_mean_7,hour,day_of_week,op_enc,mach_enc
J439,M02,Drilling,3.4,115,7.11,97,2023-03-21 09:00:00,2023-03-21 10:55:00,Delayed,Low Efficiency,134.470824017155,118.1904632314968,132.72392856024896,140.97508602257912,124.30556513471029,9,1,1,1
J440,M04,Lathe,3.57,98,2.65,80,2023-03-21 09:10:00,2023-03-21 10:48:00,Completed,High Efficiency,122.20630087580831,134.470824017155,118.1904632314968,132.72392856024896,125.2040627691852,9,1,3,3
J442,M05,Drilling,2.77,97,3.62,87,2023-03-21 09:30:00,2023-03-21 11:07:00,Completed,Low Efficiency,123.15389741800045,123.46885508672823,122.20630087580831,134.470824017155,127.8841936017167,9,1,1,4
J443,M03,Lathe,2.1,109,12.1,97,2023-03-21 09:40:00,2023-03-21 11:29:00,Completed,Moderate Efficiency,117.00034616514195,123.15389741800045,123.46885508672823,122.20630087580831,124.45923076493996,9,1,3,2
J444,M03,Grinding,4.32,56,14.6,83,2023-03-21 09:50:00,2023-03-21 10:46:00,Completed,Moderate Efficiency,113.97146469022887,117.00034616514195,123.15389741800045,123.46885508672823,121.7803073549371,9,1,2,2
J445,M04,Lathe,3.54,56,5.06,98,2023-03-21 10:00:00,2023-03-21 10:56:00,Completed,Low Efficiency,137.59716380793668,113.97146469022887,117.00034616514195,123.15389741800045,124.55269315157136,10,1,3,3
J447,M01,Milling,3.02,73,3.13,87,2023-03-21 10:20:00,2023-03-21 11:33:00,Completed,Optimal Efficiency,120.70107803110497,118.90846265756387,137.59716380793668,113.97146469022887,122.11446683667215,10,1,4,0
J448,M05,Drilling,4.17,54,12.99,84,2023-03-21 10:30:00,2023-03-21 11:24:00,Completed,Moderate Efficiency,115.38393993133137,120.70107803110497,118.90846265756387,137.59716380793668,120.95947895732975,10,1,1,4
J449,M01,Grinding,4.65,118,3.42,89,2023-03-21 10:40:00,2023-03-21 12:38:00,Completed,High Efficiency,125.45785422086239,115.38393993133137,120.70107803110497,118.90846265756387,121.28861564345287,10,1,2,0
J450,M05,Milling,4.11,95,4.55,92,2023-03-21 10:50:00,2023-03-21 12:25:00,Delayed,Low Efficiency,129.97305350486556,125.45785422086239,115.38393993133137,120.70107803110497,123.14185954912769,10,1,4,4
J451,M01,Grinding,4.92,109,9.01,92,2023-03-21 11:00:00,2023-03-21 12:49:00,Delayed,Low Efficiency,120.73485768007494,129.97305350486556,125.45785422086239,115.38393993133137,124.10805854767712,11,1,2,0
J452,M02,Drilling,1.82,110,7.81,99,2023-03-21 11:10:00,2023-03-21 13:00:00,Completed,Moderate Efficiency,129.7992391866234,120.73485768007494,129.97305350486556,125.45785422086239,122.99406931606093,11,1,1,1
J453,M03,Additive,3.78,113,5.09,91,2023-03-21 11:20:00,2023-03-21 13:13:00,Completed,High Efficiency,135.23765164659304,129.7992391866234,120.73485768007494,129.97305350486556,125.32681060020796,11,1,0,2
J454,M03,Additive,4.44,55,6.99,91,2023-03-21 11:30:00,2023-03-21 12:25:00,Delayed,Low Efficiency,134.34747882196226,135.23765164659304,129.7992391866234,120.73485768007494,127.27629642747328,11,1,0,2
J455,M01,Grinding,3.88,107,2.35,92,2023-03-21 11:40:00,2023-03-21 13:27:00,Completed,High Efficiency,132.05452062607975,134.34747882196226,135.23765164659304,129.7992391866234,129.65780795529446,11,1,2,0
J456,M05,Drilling,4.58,75,7.59,83,2023-03-21 11:50:00,2023-03-21 13:05:00,Delayed,Low Efficiency,137.427217807424,132.05452062607975,134.34747882196226,135.23765164659304,131.367717039089,11,1,1,4
J457,M02,Additive,4.92,101,14.23,93,2023-03-21 12:00:00,2023-03-21 13:41:00,Delayed,Low Efficiency,123.69967906016603,137.427217807424,132.05452062607975,134.34747882196226,130.4715206898462,12,1,0,1
J458,M03,Grinding,4.18,110,12.73,85,2023-03-21 12:10:00,2023-03-21 14:00:00,Completed,Low Efficiency,105.3467935724972,123.69967906016603,137.427217807424,132.05452062607975,128.2732258173351,12,1,2,2
J459,M02,Grinding,4.68,93,10.61,83,2023-03-21 12:20:00,2023-03-21 13:53:00,Completed,Moderate Efficiency,118.54450098448233,105.3467935724972,123.69967906016603,137.427217807424,126.66540607417208,12,1,2,1
J460,M04,Grinding,4.89,105,4.74,87,2023-03-21 12:30:00,2023-03-21 14:15:00,Completed,Low Efficiency,131.27398229519167,118.54450098448233,105.3467935724972,123.69967906016603,126.09916759540046,12,1,2,3
J461,M02,Drilling,4.06,50,9.95,97,2023-03-21 12:40:00,2023-03-21 13:30:00,Completed,Moderate Efficiency,126.78240478744799,131.27398229519167,118.54450098448233,105.3467935724972,125.01844273332699,12,1,1,1
J462,M05,Grinding,4.34,46,7.51,80,2023-03-21 12:50:00,2023-03-21 13:36:00,Delayed,Low Efficiency,117.28385070320614,126.78240478744799,131.27398229519167,118.54450098448233,122.90834703005935,12,1,2,4
J463,M02,Grinding,2.31,28,13.03,80,2023-03-21 13:00:00,2023-03-21 13:28:00,Completed,Low Efficiency,101.75305239098927,117.28385070320614,126.78240478744799,131.27398229519167,117.81203768485436,13,1,2,1
J464,M02,Lathe,1.46,92,2.84,98,2023-03-21 13:10:00,2023-03-21 14:42:00,Completed,Low Efficiency,126.5086921460891,101.75305239098927,117.28385070320614,126.78240478744799,118.21332526855768,13,1,3,1
J466,M01,Milling,4.8,21,11.49,83,2023-03-21 13:30:00,2023-03-21 13:51:00,Completed,Moderate Efficiency,123.47426839771875,122.39891649678732,126.5086921460891,101.75305239098927,121.35359531677575,13,1,4,0
J467,M01,Grinding,1.76,37,10.63,97,2023-03-21 13:40:00,2023-03-21 14:17:00,Completed,Low Efficiency,112.20147809183426,123.47426839771875,122.39891649678732,126.5086921460891,118.62895185915326,13,1,2,0
J468,M05,Milling,1.8,42,9.42,82,2023-03-21 13:50:00,2023-03-21 14:32:00,Completed,Low Efficiency,104.63041318646165,112.20147809183426,123.47426839771875,122.39891649678732,115.46438163044094,13,1,4,4
J469,M04,Additive,4.17,119,9.17,92,2023-03-21 14:00:00,2023-03-21 15:59:00,Completed,High Efficiency,120.24789979992735,104.63041318646165,112.20147809183426,123.47426839771875,115.88781721568681,14,1,0,3
J470,M05,Drilling,1.8,56,11.98,87,2023-03-21 14:10:00,2023-03-21 15:06:00,Completed,Moderate Efficiency,116.78142207510768,120.24789979992735,104.63041318646165,112.20147809183426,118.03472717056086,14,1,1,4
J471,M01,Lathe,1.72,22,2.3,90,2023-03-21 14:20:00,2023-03-21 14:42:00,Completed,High Efficiency,109.1779668610012,116.78142207510768,120.24789979992735,104.63041318646165,115.55890927269117,14,1,3,0
J472,M02,Grinding,4.92,79,7.54,98,2023-03-21 14:30:00,2023-03-21 15:49:00,Completed,Low Efficiency,131.37472683312748,109.1779668610012,116.78142207510768,120.24789979992735,116.84116789216833,14,1,2,1
J473,M04,Lathe,3.84,80,12.21,81,2023-03-21 14:40:00,2023-03-21 16:00:00,Completed,Low Efficiency,110.7096473271972,131.37472683312748,109.1779668610012,116.78142207510768,115.01765059637955,14,1,3,3
J474,M04,Grinding,2.98,52,5.65,82,2023-03-21 14:50:00,2023-03-21 15:42:00,Delayed,Low Efficiency,116.20136017076555,110.7096473271972,131.37472683312748,109.1779668610012,115.58906232194116,14,1,2,3
J475,M01,Lathe,2.07,106,8.41,95,2023-03-21 15:00:00,2023-03-21 16:46:00,Completed,Moderate Efficiency,125.84736338727257,116.20136017076555,110.7096473271972,131.37472683312748,118.62005520777129,15,1,3,0
J476,M02,Lathe,2.88,83,4.14,86,2023-03-21 15:10:00,2023-03-21 16:33:00,Completed,High Efficiency,124.38397195657748,125.84736338727257,116.20136017076555,110.7096473271972,119.21092265872132,15,1,3,1
J477,M01,Drilling,1.23,35,14.52,98,2023-03-21 15:20:00,2023-03-21 15:55:00,Completed,Low Efficiency,119.87668438150789,124.38397195657748,125.84736338727257,116.20136017076555,119.65310298820705,15,1,1,0
J478,M05,Milling,3.89,34,7.69,90,2023-03-21 15:30:00,2023-03-21 16:04:00,Delayed,Low Efficiency,119.9749059072504,119.87668438150789,124.38397195657748,125.84736338727257,121.19552285195695,15,1,4,4
J479,M02,Milling,4.82,66,3.68,97,2023-03-21 15:40:00,2023-03-21 16:46:00,Completed,High Efficiency,139.19697032257284,119.9749059072504,119.87668438150789,124.38397195657748,122.31298620759199,15,1,4,1
J480,M01,Grinding,2.3,54,5.21,81,2023-03-21 15:50:00,2023-03-21 16:44:00,Completed,Low Efficiency,115.07800473171982,139.19697032257284,119.9749059072504,119.87668438150789,122.93703726538094,15,1,2,0
J481,M01,Grinding,1.84,38,8.81,80,2023-03-21 16:00:00,2023-03-21 16:38:00,Delayed,Low Efficiency,109.72502974338423,115.07800473171982,139.19697032257284,119.9749059072504,122.01184720432647,16,1,2,0
J482,M02,Additive,2.88,73,5.99,91,2023-03-21 16:10:00,2023-03-21 17:23:00,Completed,High Efficiency,132.33919414391383,109.72502974338423,115.07800473171982,139.19697032257284,122.93925159813236,16,1,0,1
J483,M03,Milling,4.0,33,3.04,83,2023-03-21 16:20:00,2023-03-21 16:53:00,Completed,Low Efficiency,117.20818377020474,132.33919414391383,109.72502974338423,115.07800473171982,121.9141390000791,16,1,4,2
J484,M04,Additive,1.43,111,6.81,90,2023-03-21 16:30:00,2023-03-21 18:21:00,Completed,Low Efficiency,121.21141189511049,117.20818377020474,132.33919414391383,109.72502974338423,122.10481435916519,16,1,0,3
J485,M03,Lathe,3.38,34,9.0,95,2023-03-21 16:40:00,2023-03-21 17:14:00,Completed,Low Efficiency,128.34298005664226,121.21141189511049,117.20818377020474,132.33919414391383,123.30025352336403,16,1,3,2
J486,M03,Grinding,2.91,53,8.12,84,2023-03-21 16:50:00,2023-03-21 17:43:00,Completed,Low Efficiency,103.36290453512534,128.34298005664226,121.21141189511049,117.20818377020474,118.18110126801437,16,1,2,2
J487,M01,Lathe,3.23,100,9.22,93,2023-03-21 17:00:00,2023-03-21 18:40:00,Delayed,Low Efficiency,126.20764041286604,103.36290453512534,128.34298005664226,121.21141189511049,119.77104922246384,17,1,3,0
J488,M05,Milling,2.1,95,5.58,92,2023-03-21 17:10:00,2023-03-21 18:45:00,Completed,High Efficiency,125.01966032103792,126.20764041286604,103.36290453512534,128.34298005664226,121.95599644784294,17,1,4,4
J489,M04,Lathe,1.82,37,4.17,93,2023-03-21 17:20:00,2023-03-21 17:57:00,Completed,High Efficiency,124.03748019669884,125.01966032103792,126.20764041286604,103.36290453512534,120.77003731252651,17,1,3,3
J490,M05,Grinding,1.69,81,5.42,95,2023-03-21 17:30:00,2023-03-21 18:51:00,Completed,High Efficiency,128.51353827878586,124.03748019669884,125.01966032103792,126.20764041286604,122.38508795660952,17,1,2,4
J491,M01,Milling,3.67,36,13.87,91,2023-03-21 17:40:00,2023-03-21 18:16:00,Completed,Moderate Efficiency,105.85132358345513,128.51353827878586,124.03748019669884,125.01966032103792,120.19078962637306,17,1,4,0
J492,M04,Additive,3.69,65,5.53,91,2023-03-21 17:50:00,2023-03-21 18:55:00,Completed,High Efficiency,131.8292831770545,105.85132358345513,128.51353827878586,124.03748019669884,120.68883292928908,17,1,0,3
J493,M02,Additive,4.47,100,9.82,81,2023-03-21 18:00:00,2023-03-21 19:40:00,Completed,Moderate Efficiency,125.66242169110186,131.8292831770545,105.85132358345513,128.51353827878586,123.87447823728573,18,1,0,1
J494,M05,Milling,1.21,71,6.85,91,2023-03-21 18:10:00,2023-03-21 19:21:00,Delayed,Low Efficiency,123.30510986163111,125.66242169110186,131.8292831770545,105.85132358345513,123.45983101568073,18,1,4,4
J495,M01,Drilling,2.42,44,6.16,92,2023-03-21 18:20:00,2023-03-21 19:04:00,Completed,High Efficiency,136.1591202628179,123.30510986163111,125.66242169110186,131.8292831770545,125.05118243593503,18,1,1,0
J497,M01,Drilling,4.94,23,10.07,92,2023-03-21 18:40:00,2023-03-21 19:03:00,Completed,Moderate Efficiency,123.51323516597499,113.41637666859792,136.1591202628179,123.30510986163111,122.81955291580478,18,1,1,0
J498,M01,Drilling,2.27,97,8.17,85,2023-03-21 18:50:00,2023-03-21 20:27:00,Completed,Moderate Efficiency,111.56983017030005,123.51323516597499,113.41637666859792,136.1591202628179,123.63648242821118,18,1,1,0
J499,M05,Grinding,4.3,69,8.55,88,2023-03-21 19:00:00,2023-03-21 20:09:00,Completed,Moderate Efficiency,122.09979062356318,111.56983017030005,123.51323516597499,113.41637666859792,122.24655492056958,19,1,2,4
J501,M02,Lathe,1.3,48,6.1,91,2023-03-21 19:20:00,2023-03-21 20:08:00,Completed,High Efficiency,117.44366215006134,115.41572622029574,122.09979062356318,111.56983017030005,119.94539160880159,19,1,3,1
J502,M05,Milling,3.91,91,10.83,92,2023-03-21 19:30:00,2023-03-21 21:01:00,Delayed,Low Efficiency,122.11778859734025,117.44366215006134,115.41572622029574,122.09979062356318,117.93948708516193,19,1,4,4
J503,M01,Additive,1.76,90,14.29,83,2023-03-21 19:40:00,2023-03-21 21:10:00,Completed,Low Efficiency,110.893734228329,122.11778859734025,117.44366215006134,115.41572622029574,117.57910959369494,19,1,0,0
J504,M01,Lathe,2.22,81,13.88,89,2023-03-21 19:50:00,2023-03-21 21:11:00,Delayed,Low Efficiency,105.14292099327733,110.893734228329,122.11778859734025,117.44366215006134,114.95477899759528,19,1,3,0
J505,M02,Milling,1.28,74,13.58,90,2023-03-21 20:00:00,2023-03-21 21:14:00,Completed,Low Efficiency,101.9467467375072,105.14292099327733,110.893734228329,122.11778859734025,113.58005279291058,20,1,4,1
J506,M05,Milling,3.94,117,8.99,82,2023-03-21 20:10:00,2023-03-21 22:07:00,Completed,Low Efficiency,113.69565761569838,101.9467467375072,105.14292099327733,110.893734228329,112.3794623632156,20,1,4,4
J507,M01,Drilling,1.45,22,14.51,80,2023-03-21 20:20:00,2023-03-21 20:42:00,Delayed,Low Efficiency,91.49982736882752,113.69565761569838,101.9467467375072,105.14292099327733,108.96290538443444,20,1,1,0
J508,M04,Grinding,2.59,77,6.72,81,2023-03-21 20:30:00,2023-03-21 21:47:00,Delayed,Low Efficiency,108.46216137845772,91.49982736882752,113.69565761569838,101.9467467375072,107.67983384563392,20,1,2,3
J509,M03,Milling,3.39,103,9.13,86,2023-03-21 20:40:00,2023-03-21 22:23:00,Completed,High Efficiency,108.81321034681154,108.46216137845772,91.49982736882752,113.69565761569838,105.7791798098441,20,1,4,2
J511,M02,Grinding,1.93,74,9.07,84,2023-03-21 21:00:00,2023-03-21 22:14:00,Completed,Low Efficiency,115.04730136444965,123.6491403583238,108.81321034681154,108.46216137845772,109.01629216715368,21,1,2,1
J512,M05,Additive,4.9,98,4.27,90,2023-03-21 21:10:00,2023-03-21 22:48:00,Completed,Low Efficiency,146.90082033196495,115.04730136444965,123.6491403583238,108.81321034681154,115.43830268064765,21,1,0,4
J515,M03,Lathe,1.54,40,4.16,88,2023-03-21 21:40:00,2023-03-21 22:20:00,Delayed,Low Efficiency,114.49771839932959,100.4008765510699,107.68394172702749,146.90082033196495,116.71328701128242,21,1,3,2
J517,M04,Lathe,4.64,66,14.84,84,2023-03-21 22:00:00,2023-03-21 23:06:00,Completed,Low Efficiency,116.62545137454913,132.06009476648012,114.49771839932959,100.4008765510699,119.03088635926724,22,1,3,3
J518,M05,Lathe,2.64,61,4.09,87,2023-03-21 22:10:00,2023-03-21 23:11:00,Completed,Low Efficiency,129.17186077984027,116.62545137454913,132.06009476648012,114.49771839932959,121.04868056146593,22,1,3,4
J519,M02,Drilling,3.6,96,14.32,89,2023-03-21 22:20:00,2023-03-21 23:56:00,Completed,Moderate Efficiency,117.53739835403607,129.17186077984027,116.62545137454913,132.06009476648012,116.85390599319037,22,1,1,1
J521,M05,Milling,4.81,62,14.46,80,2023-03-21 22:40:00,2023-03-21 23:42:00,Completed,Low Efficiency,110.36997159525839,141.95134390327814,117.53739835403607,129.17186077984027,123.17340559611024,22,1,4,4
J522,M04,Lathe,2.81,24,11.99,82,2023-03-21 22:50:00,2023-03-21 23:14:00,Delayed,Low Efficiency,104.98160390979102,110.36997159525839,141.95134390327814,117.53739835403607,121.8139606690333,22,1,3,3
J523,M02,Additive,1.32,52,6.94,90,2023-03-21 23:00:00,2023-03-21 23:52:00,Completed,High Efficiency,111.38590892252783,104.98160390979102,110.36997159525839,141.95134390327814,118.8605055484687,23,1,0,1
J524,M03,Additive,3.18,62,10.68,96,2023-03-21 23:10:00,2023-03-22 00:12:00,Completed,Moderate Efficiency,123.66914320952276,111.38590892252783,104.98160390979102,110.36997159525839,119.86674723917922,23,1,0,2
J525,M01,Milling,2.66,92,10.02,88,2023-03-21 23:20:00,2023-03-22 00:52:00,Completed,Moderate Efficiency,110.89658980492563,123.66914320952276,111.38590892252783,104.98160390979102,117.25599424276284,23,1,4,0
J526,M02,Grinding,3.61,76,9.64,96,2023-03-21 23:30:00,2023-03-22 00:46:00,Completed,Low Efficiency,120.92339871323186,110.89658980492563,123.66914320952276,111.38590892252783,117.73970857979079,23,1,2,1
J527,M01,Milling,1.08,67,3.15,91,2023-03-21 23:40:00,2023-03-22 00:47:00,Completed,Low Efficiency,119.48371231767628,120.92339871323186,110.89658980492563,123.66914320952276,114.53004692470483,23,1,4,0
J530,M04,Milling,1.4,87,9.93,87,2023-03-22 00:10:00,2023-03-22 01:37:00,Delayed,Low Efficiency,113.40426150248825,116.87306547386699,130.56763853018722,119.48371231767628,119.40254422169984,0,2,4,3
J531,M01,Grinding,1.21,90,8.86,95,2023-03-22 00:20:00,2023-03-22 01:50:00,Completed,Low Efficiency,104.40497970669131,113.40426150248825,116.87306547386699,130.56763853018722,116.65052086415251,0,2,2,0
J532,M03,Additive,4.5,106,4.73,84,2023-03-22 00:30:00,2023-03-22 02:16:00,Completed,High Efficiency,132.28149527545145,104.40497970669131,113.40426150248825,116.87306547386699,119.7055073599419,0,2,0,2
J533,M01,Drilling,1.54,112,6.86,93,2023-03-22 00:40:00,2023-03-22 02:32:00,Completed,High Efficiency,125.6823528209683,132.28149527545145,104.40497970669131,113.40426150248825,120.3853579467614,0,2,1,0
J534,M02,Lathe,3.14,61,3.66,88,2023-03-22 00:50:00,2023-03-22 01:51:00,Completed,High Efficiency,122.82228053171788,125.6823528209683,132.28149527545145,104.40497970669131,120.86229626305305,0,2,3,1
J535,M02,Drilling,4.9,45,6.96,90,2023-03-22 01:00:00,2023-03-22 01:45:00,Completed,Low Efficiency,123.89955413397881,122.82228053171788,125.6823528209683,132.28149527545145,119.90971277788042,1,2,1,1
J536,M01,Grinding,2.32,100,6.97,81,2023-03-22 01:10:00,2023-03-22 02:50:00,Completed,Low Efficiency,107.62884397861113,123.89955413397881,122.82228053171788,125.6823528209683,118.5891097071296,1,2,2,0
J537,M02,Lathe,3.05,48,13.96,90,2023-03-22 01:20:00,2023-03-22 02:08:00,Completed,Low Efficiency,110.1147727714455,107.62884397861113,123.89955413397881,122.82228053171788,118.11918274555205,1,2,3,1
J538,M01,Lathe,1.12,75,2.16,86,2023-03-22 01:30:00,2023-03-22 02:45:00,Completed,High Efficiency,113.21677608105028,110.1147727714455,107.62884397861113,123.89955413397881,119.3780107990319,1,2,3,0
J539,M01,Drilling,2.94,116,10.59,96,2023-03-22 01:40:00,2023-03-22 03:36:00,Completed,Moderate Efficiency,121.36751579616667,113.21677608105028,110.1147727714455,107.62884397861113,117.8188708734198,1,2,1,0
J540,M05,Lathe,3.88,60,3.62,95,2023-03-22 01:50:00,2023-03-22 02:50:00,Completed,High Efficiency,134.68658610345344,121.36751579616667,113.21677608105028,110.1147727714455,119.10518991377481,1,2,3,4
J541,M01,Additive,1.81,53,4.45,85,2023-03-22 02:00:00,2023-03-22 02:53:00,Completed,High Efficiency,120.06240024455083,134.68658610345344,121.36751579616667,113.21677608105028,118.71092130132239,2,2,0,0
J542,M03,Drilling,3.57,47,13.17,89,2023-03-22 02:10:00,2023-03-22 02:57:00,Completed,Moderate Efficiency,112.8481317313339,120.06240024455083,134.68658610345344,121.36751579616667,117.13214667237311,2,2,1,2
J543,M05,Lathe,2.12,87,3.37,89,2023-03-22 02:20:00,2023-03-22 03:47:00,Completed,High Efficiency,123.36590085064891,112.8481317313339,120.06240024455083,134.68658610345344,119.3802976540928,2,2,3,4
J544,M02,Lathe,1.3,89,5.76,89,2023-03-22 02:30:00,2023-03-22 03:59:00,Completed,High Efficiency,121.92930585177852,123.36590085064891,112.8481317313339,120.06240024455083,121.06808809414038,2,2,3,1
J545,M05,Lathe,4.19,50,6.67,89,2023-03-22 02:40:00,2023-03-22 03:30:00,Completed,Low Efficiency,125.93777288428741,121.92930585177852,123.36590085064891,112.8481317313339,122.88537335174567,2,2,3,4
J546,M04,Lathe,2.77,95,7.55,81,2023-03-22 02:50:00,2023-03-22 04:25:00,Completed,Moderate Efficiency,111.71581953422401,125.93777288428741,121.92930585177852,123.36590085064891,121.50655960003958,2,2,3,3
J547,M04,Lathe,2.75,100,6.39,91,2023-03-22 03:00:00,2023-03-22 04:40:00,Completed,High Efficiency,128.6479865185712,111.71581953422401,125.93777288428741,121.92930585177852,120.64390251648497,3,2,3,3
J548,M04,Additive,2.81,21,5.14,91,2023-03-22 03:10:00,2023-03-22 03:31:00,Completed,High Efficiency,118.17107666827953,128.6479865185712,111.71581953422401,125.93777288428741,120.37371343416048,3,2,0,3
J549,M04,Additive,1.61,61,14.7,88,2023-03-22 03:20:00,2023-03-22 04:21:00,Completed,Low Efficiency,118.80189300644145,118.17107666827953,128.6479865185712,111.71581953422401,121.22425075917586,3,2,0,3
J550,M02,Lathe,2.98,31,6.28,92,2023-03-22 03:30:00,2023-03-22 04:01:00,Completed,High Efficiency,118.83448120997416,118.80189300644145,118.17107666827953,128.6479865185712,120.57690509622232,3,2,3,1
J551,M01,Drilling,3.36,85,5.05,92,2023-03-22 03:40:00,2023-03-22 05:05:00,Completed,Low Efficiency,128.11964286226294,118.83448120997416,118.80189300644145,118.17107666827953,121.46123895486296,3,2,1,0
J552,M01,Additive,4.76,68,11.58,86,2023-03-22 03:50:00,2023-03-22 04:58:00,Completed,Moderate Efficiency,122.04560677960598,128.11964286226294,118.83448120997416,118.80189300644145,120.90521522562275,3,2,0,0
J553,M03,Lathe,3.11,63,12.39,83,2023-03-22 04:00:00,2023-03-22 05:03:00,Completed,Moderate Efficiency,114.12934059610198,122.04560677960598,128.11964286226294,118.83448120997416,121.25000394874817,4,2,3,2
J554,M04,Milling,1.42,93,6.97,96,2023-03-22 04:10:00,2023-03-22 05:43:00,Completed,High Efficiency,118.56802626882327,114.12934059610198,122.04560677960598,128.11964286226294,119.81000962735561,4,2,4,3
J555,M02,Additive,1.61,37,12.3,95,2023-03-22 04:20:00,2023-03-22 04:57:00,Delayed,Low Efficiency,114.98487109217774,118.56802626882327,114.12934059610198,122.04560677960598,119.35483740219821,4,2,0,1
J557,M04,Drilling,3.61,44,4.66,98,2023-03-22 04:40:00,2023-03-22 05:24:00,Completed,High Efficiency,126.1221309142941,148.2002289532555,114.98487109217774,118.56802626882327,124.59569249521735,4,2,1,3
J558,M03,Drilling,4.07,56,8.89,87,2023-03-22 04:50:00,2023-03-22 05:46:00,Completed,Moderate Efficiency,124.27867090852622,126.1221309142941,148.2002289532555,114.98487109217774,124.04698221611211,4,2,1,2
J559,M02,Lathe,1.78,114,9.67,88,2023-03-22 05:00:00,2023-03-22 06:54:00,Completed,Moderate Efficiency,103.78637288685441,124.27867090852622,126.1221309142941,148.2002289532555,121.43852023143333,5,2,3,1
J560,M01,Grinding,2.66,79,12.1,82,2023-03-22 05:10:00,2023-03-22 06:29:00,Delayed,Low Efficiency,102.58213305871722,103.78637288685441,124.27867090852622,126.1221309142941,119.78891915466407,5,2,2,0
J561,M04,Milling,1.65,44,8.3,88,2023-03-22 05:20:00,2023-03-22 06:04:00,Completed,Moderate Efficiency,122.77128340731569,102.58213305871722,103.78637288685441,124.27867090852622,120.38938446016299,5,2,4,3
J562,M05,Lathe,3.38,108,10.49,91,2023-03-22 05:30:00,2023-03-22 07:18:00,Completed,Moderate Efficiency,121.81902286772072,122.77128340731569,102.58213305871722,103.78637288685441,121.36569185666913,5,2,3,4
J563,M05,Milling,1.36,80,7.48,81,2023-03-22 05:40:00,2023-03-22 07:00:00,Completed,Moderate Efficiency,109.55934848575691,121.81902286772072,122.77128340731569,102.58213305871722,115.84556607559789,5,2,4,4
J564,M02,Grinding,2.72,112,12.39,85,2023-03-22 05:50:00,2023-03-22 07:42:00,Completed,Low Efficiency,101.24418572147205,109.55934848575691,121.81902286772072,122.77128340731569,112.29157390519474,5,2,2,1
J565,M05,Milling,3.16,110,13.71,95,2023-03-22 06:00:00,2023-03-22 07:50:00,Completed,Moderate Efficiency,114.96277670602653,101.24418572147205,109.55934848575691,121.81902286772072,110.96073187626622,6,2,4,4
J566,M02,Grinding,2.91,108,6.09,84,2023-03-22 06:10:00,2023-03-22 07:58:00,Completed,High Efficiency,118.55978700364392,114.96277670602653,101.24418572147205,109.55934848575691,113.07121960723615,6,2,2,1
J567,M01,Milling,3.42,88,7.35,97,2023-03-22 06:20:00,2023-03-22 07:48:00,Completed,High Efficiency,124.52378846556608,118.55978700364392,114.96277670602653,101.24418572147205,116.20574180821457,6,2,4,0
J568,M03,Grinding,2.7,74,2.47,95,2023-03-22 06:30:00,2023-03-22 07:44:00,Delayed,Low Efficiency,134.57043277196638,124.52378846556608,118.55978700364392,114.96277670602653,117.89133457459323,6,2,2,2
J569,M02,Grinding,3.08,52,10.42,96,2023-03-22 06:40:00,2023-03-22 07:32:00,Completed,Low Efficiency,122.61913949458788,134.57043277196638,124.52378846556608,118.55978700364392,118.00563694985998,6,2,2,1
J570,M03,Grinding,3.17,67,13.2,91,2023-03-22 06:50:00,2023-03-22 07:57:00,Completed,Low Efficiency,119.69002104227329,122.61913949458788,134.57043277196638,124.52378846556608,119.45287588650517,6,2,2,2
J572,M04,Additive,1.44,90,11.44,94,2023-03-22 07:10:00,2023-03-22 08:40:00,Completed,Moderate Efficiency,111.86329794497736,137.30990956317842,119.69002104227329,122.61913949458788,124.1623394694562,7,2,0,3
J574,M02,Milling,2.31,23,5.63,98,2023-03-22 07:30:00,2023-03-22 07:53:00,Completed,Low Efficiency,127.06851203866353,111.41902860955075,111.86329794497736,137.30990956317842,123.5057630664568,7,2,4,1
J575,M05,Additive,1.99,120,2.21,93,2023-03-22 07:40:00,2023-03-22 09:40:00,Delayed,Low Efficiency,137.66239910367258,127.06851203866353,111.41902860955075,111.86329794497736,123.94747254241484,7,2,0,4
J576,M03,Lathe,2.29,65,3.67,87,2023-03-22 07:50:00,2023-03-22 08:55:00,Completed,High Efficiency,118.39170595014606,137.66239910367258,127.06851203866353,111.41902860955075,123.34355346463744,7,2,3,2
J577,M04,Drilling,3.71,99,5.13,90,2023-03-22 08:00:00,2023-03-22 09:39:00,Delayed,Low Efficiency,127.30086746230317,118.39170595014606,137.66239910367258,127.06851203866353,124.4308172389274,8,2,1,3
J578,M03,Lathe,2.88,84,4.29,90,2023-03-22 08:10:00,2023-03-22 09:34:00,Completed,Low Efficiency,118.34044037839185,127.30086746230317,118.39170595014606,137.66239910367258,121.72089306967219,8,2,3,2
J579,M03,Drilling,3.36,94,13.75,86,2023-03-22 08:20:00,2023-03-22 09:54:00,Completed,Moderate Efficiency,114.40472994229295,118.34044037839185,127.30086746230317,118.39170595014606,122.08395478357441,8,2,1,2
J580,M04,Milling,3.96,28,9.13,86,2023-03-22 08:30:00,2023-03-22 08:58:00,Completed,Low Efficiency,123.8693993977986,114.40472994229295,118.34044037839185,127.30086746230317,123.86257918189553,8,2,4,3
